company_id,year,free_cash_flow,cfo_quality,cfo_quality_label,capex_intensity,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
IRFC,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
IRFC,Mar 2013,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
IRFC,Mar 2014,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
IRFC,Mar 2015,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
IRFC,Mar 2016,-16376.0,-19.290930506478208,Weak,0.012211503236048358,Low,99.98778849676395,-,+,+,Distress Signal
IRFC,Mar 2017,-19453.0,-20.829764453961456,Weak,0.010280133641737342,Low,99.98971986635826,-,+,+,Distress Signal
IRFC,Mar 2018,-28074.0,-13.662287104622871,Weak,0.007123521869212139,Low,99.99287647813078,-,+,+,Distress Signal
IRFC,Mar 2019,-41747.0,-18.51352549889135,Weak,0.002395324326913864,Low,99.99760467567309,-,+,+,Distress Signal
IRFC,Mar 2020,-62700.0,-19.64317042606516,Weak,0.0015948708952010335,Low,99.9984051291048,-,+,+,Distress Signal
IRFC,Mar 2021,-89907.0,-20.359375,Weak,0.0,Low,100.0,-,0,+,Distress Signal
IRFC,Mar 2022,-64417.0,-10.576683087027915,Weak,0.007762528721356269,Low,100.00776252872137,-,-,+,Distress Signal
IRFC,Mar 2023,-28588.0,-4.635641316685585,Weak,0.0,Low,100.0,-,0,+,Distress Signal
IRFC,Mar 2024,7906.0,1.2342482844666252,Strong,0.10108668182966893,Low,99.89891331817033,+,-,-,Shareholder Returns
ITC,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
ITC,Mar 2013,3221.0,0.921858774662513,Moderate,54.64657842861166,High,45.35342157138834,+,-,-,Shareholder Returns
ITC,Mar 2014,4090.0,0.8159093434062882,Moderate,44.308278867102395,Moderate,55.6917211328976,+,-,-,Shareholder Returns
ITC,Mar 2015,4568.0,1.0065446364658963,Strong,53.591384740424665,High,46.40861525957533,+,-,-,Shareholder Returns
ITC,Mar 2016,5878.0,1.0313651194611093,Strong,40.01428717216042,Moderate,59.98571282783958,+,-,-,Shareholder Returns
ITC,Mar 2017,7376.0,1.0143170754987114,Strong,30.59188858567799,Moderate,69.40811141432201,+,-,-,Shareholder Returns
ITC,Mar 2018,6055.0,1.1458278952405812,Strong,54.020806439365174,High,45.979193560634826,+,-,-,Shareholder Returns
ITC,Mar 2019,7037.0,0.9802898099096292,Moderate,44.07533974409918,Moderate,55.92466025590082,+,-,-,Shareholder Returns
ITC,Mar 2020,8516.0,0.942089399089335,Moderate,42.0285908781484,Moderate,57.9714091218516,+,-,-,Shareholder Returns
ITC,Mar 2021,18267.0,0.9360382574908466,Moderate,45.821026582581624,Moderate,145.82102658258162,+,+,-,Liquidating Assets
ITC,Mar 2022,13538.0,1.017609494936464,Strong,14.186105476673427,Low,85.81389452332657,+,-,-,Shareholder Returns
ITC,Mar 2023,13146.0,0.9692457770703907,Moderate,30.363385951901684,Moderate,69.63661404809831,+,-,-,Shareholder Returns
ITC,Mar 2024,18742.0,0.8278637174112091,Moderate,9.098317713487397,Low,109.09831771348739,+,+,-,Liquidating Assets
JINDALSTEL,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
JINDALSTEL,Mar 2013,-6069.0,1.193089430894309,Strong,272.31686541737645,High,-172.3168654173765,+,-,+,Growth Funded by Debt
JINDALSTEL,Mar 2014,-8114.0,2.4156118143459917,Strong,277.16157205240177,High,-177.16157205240174,+,-,+,Growth Funded by Debt
JINDALSTEL,Mar 2015,-5535.0,0.8140495867768595,Moderate,568.274111675127,High,-468.2741116751269,+,-,+,Growth Funded by Debt
JINDALSTEL,Mar 2016,2071.0,1.4036281179138321,Strong,52.20401569351488,High,47.79598430648511,+,-,-,Shareholder Returns
JINDALSTEL,Mar 2017,4852.0,2.6989755713159966,Strong,29.16788321167883,Moderate,70.83211678832116,+,-,-,Shareholder Returns
JINDALSTEL,Mar 2018,6293.0,4.77970297029703,Strong,18.52667011910927,Low,81.47332988089073,+,-,-,Shareholder Returns
JINDALSTEL,Mar 2019,8195.0,3.7425373134328357,Strong,9.216794062257671,Low,90.78320593774232,+,-,-,Shareholder Returns
JINDALSTEL,Mar 2020,7338.0,22.035,Strong,16.746085772634444,Low,83.25391422736556,+,-,-,Shareholder Returns
JINDALSTEL,Mar 2021,10077.0,2.8031403796578394,Strong,15.751191371958868,Low,84.24880862804113,+,-,-,Shareholder Returns
JINDALSTEL,Mar 2022,13717.0,2.371859296482412,Strong,14.525174476570287,Low,85.47482552342971,+,-,-,Shareholder Returns
JINDALSTEL,Mar 2023,3257.0,1.8487669854051334,Strong,55.6689805362733,High,44.33101946372669,+,-,-,Shareholder Returns
JINDALSTEL,Mar 2024,-2336.0,1.010937237085647,Strong,138.8814913448735,High,-38.8814913448735,+,-,+,Growth Funded by Debt
JIOFIN,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
JIOFIN,Mar 2023,945.0,66.29032258064517,Strong,54.01459854014598,High,45.98540145985402,+,-,-,Shareholder Returns
JIOFIN,Mar 2024,763.0,-0.4224299065420561,Weak,212.53687315634218,High,-112.53687315634218,-,+,-,Mixed
JSWENERGY,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
JSWENERGY,Mar 2013,781.0,1.9145394006659266,Strong,54.724637681159415,High,45.27536231884058,+,-,-,Shareholder Returns
JSWENERGY,Mar 2014,1906.0,2.985526315789474,Strong,15.998237108858529,Low,84.00176289114147,+,-,-,Shareholder Returns
JSWENERGY,Mar 2015,2972.0,2.499263622974963,Strong,12.433706540954626,Low,87.56629345904537,+,-,-,Shareholder Returns
JSWENERGY,Mar 2016,266.0,2.4232876712328766,Strong,92.4816280384398,High,7.518371961560204,+,-,-,Shareholder Returns
JSWENERGY,Mar 2017,3091.0,6.184590690208668,Strong,19.776797300804567,Low,80.22320269919543,+,-,-,Shareholder Returns
JSWENERGY,Mar 2018,3719.0,46.28235294117647,Strong,5.465175394001017,Low,94.53482460599898,+,-,-,Shareholder Returns
JSWENERGY,Mar 2019,2436.0,3.641812865497076,Strong,2.207948615014051,Low,97.79205138498594,+,-,-,Shareholder Returns
JSWENERGY,Mar 2020,2383.0,1.9259944495837187,Strong,14.457252641690681,Low,114.45725264169069,+,+,-,Liquidating Assets
JSWENERGY,Mar 2021,2670.0,4.495747266099635,Strong,27.837837837837835,Moderate,72.16216216216216,+,-,-,Shareholder Returns
JSWENERGY,Mar 2022,1565.0,1.693631669535284,Strong,46.985094850948514,Moderate,53.01490514905149,+,-,-,Shareholder Returns
JSWENERGY,Mar 2023,-4694.0,1.4081081081081082,Strong,325.23992322456814,High,-225.23992322456814,+,-,+,Growth Funded by Debt
JSWENERGY,Mar 2024,-1963.0,3.6139130434782607,Strong,131.48861084376003,High,-31.48861084376002,+,-,+,Growth Funded by Debt
JSWSTEEL,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
JSWSTEEL,Mar 2013,411.0,6.290635091496233,Strong,92.96714579055441,High,7.032854209445586,+,-,-,Shareholder Returns
JSWSTEEL,Mar 2014,-3024.0,6.45273631840796,Strong,216.57671549730145,High,-116.57671549730146,+,-,+,Growth Funded by Debt
JSWSTEEL,Mar 2015,504.0,4.5737514518002325,Strong,93.600812595226,High,6.399187404773997,+,-,-,Shareholder Returns
JSWSTEEL,Mar 2016,3040.0,14.338877338877339,Strong,55.9228650137741,High,44.0771349862259,+,-,-,Shareholder Returns
JSWSTEEL,Mar 2017,2794.0,2.275165849437554,Strong,64.579107505071,High,35.42089249492901,+,-,-,Shareholder Returns
JSWSTEEL,Mar 2018,7850.0,2.0250286275151317,Strong,36.5861539704338,Moderate,63.4138460295662,+,-,-,Shareholder Returns
JSWSTEEL,Mar 2019,3246.0,1.944843168527379,Strong,77.81726235221758,High,22.18273764778241,+,-,+,Growth Funded by Debt
JSWSTEEL,Mar 2020,-6804.0,3.262311814238326,Strong,153.21861556511539,High,-53.21861556511537,+,-,+,Growth Funded by Debt
JSWSTEEL,Mar 2021,11087.0,2.3865108599009273,Strong,40.992069828090905,Moderate,59.007930171909095,+,-,-,Shareholder Returns
JSWSTEEL,Mar 2022,11522.0,1.2546566052153978,Strong,56.14008374571755,High,43.85991625428245,+,-,-,Shareholder Returns
JSWSTEEL,Mar 2023,12593.0,5.634935974873158,Strong,46.00608841058183,Moderate,53.993911589418175,+,-,-,Shareholder Returns
JSWSTEEL,Mar 2024,-2389.0,1.3460381143430291,Strong,119.77976486173208,High,-19.779764861732076,+,-,-,Reinvestor
KOTAKBANK,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
KOTAKBANK,Mar 2013,-6157.0,1.285969615728329,Strong,313.9332870048645,High,-213.93328700486447,+,-,+,Growth Funded by Debt
KOTAKBANK,Mar 2014,7938.0,3.588444796201029,Strong,12.461402734891927,Low,87.53859726510808,+,-,-,Shareholder Returns
KOTAKBANK,Mar 2015,-2165.0,0.7413848631239935,Moderate,194.04865334491745,High,-94.04865334491747,+,-,+,Growth Funded by Debt
KOTAKBANK,Mar 2016,2672.0,1.4259364358683315,Strong,46.82587064676617,Moderate,53.17412935323384,+,-,+,Growth Funded by Debt
KOTAKBANK,Mar 2017,7933.0,2.634389320581789,Strong,40.001512630464376,Moderate,59.998487369535624,+,-,+,Growth Funded by Debt
KOTAKBANK,Mar 2018,-15867.0,-1.660594439117929,Weak,52.684757505773675,High,152.6847575057737,-,-,+,Distress Signal
KOTAKBANK,Mar 2019,-1501.0,0.2529150471960022,Weak,182.3819978046103,High,-82.38199780461032,+,-,+,Growth Funded by Debt
KOTAKBANK,Mar 2020,33551.0,5.425229838240428,Strong,28.031489306934944,Moderate,71.96851069306506,+,-,-,Shareholder Returns
KOTAKBANK,Mar 2021,-6291.0,0.4885885885885886,Weak,228.88752304855564,High,-128.8875230485556,+,-,-,Reinvestor
KOTAKBANK,Mar 2022,-2595.0,0.6872363305484325,Moderate,131.23495426095332,High,-31.234954260953295,+,-,+,Growth Funded by Debt
KOTAKBANK,Mar 2023,-11623.0,-0.08321608040201005,Weak,835.8293075684379,High,935.8293075684379,-,-,+,Distress Signal
KOTAKBANK,Mar 2024,6766.0,0.8611980453522209,Moderate,56.863245138667516,High,43.136754861332484,+,-,+,Growth Funded by Debt
LICI,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
LICI,Mar 2019,22910.0,5.052912066996574,Strong,72.59303902365527,High,172.59303902365525,+,+,-,Liquidating Assets
LICI,Mar 2020,13952.0,20.06162361623616,Strong,74.33737377453234,High,25.662626225467655,+,-,-,Shareholder Returns
LICI,Mar 2021,229049.0,27.10221923335575,Strong,184.17284930895016,High,284.17284930895016,+,+,-,Liquidating Assets
LICI,Mar 2022,8748.0,-0.9170909090909091,Weak,331.2450436161776,High,-231.2450436161776,-,+,0,Mixed
LICI,Mar 2023,1671.0,1.5145428785732145,Strong,96.93501348153855,High,3.0649865184614535,+,-,-,Shareholder Returns
LICI,Mar 2024,853.0,0.6384299540522045,Moderate,96.734553250134,High,3.2654467498660136,+,-,-,Shareholder Returns
LODHA,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
LODHA,Mar 2011,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
LODHA,Mar 2012,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
LODHA,Mar 2015,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
LODHA,Mar 2016,-467.0,0.55049786628734,Moderate,220.67183462532302,High,-120.671834625323,+,-,+,Growth Funded by Debt
LODHA,Mar 2017,295.0,2.5154109589041096,Strong,79.91831177671885,High,20.081688223281144,+,-,-,Shareholder Returns
LODHA,Mar 2018,45.0,0.8765743073047859,Moderate,93.53448275862068,High,6.4655172413793105,+,-,+,Growth Funded by Debt
LODHA,Mar 2019,-638.0,-0.2816301703163017,Weak,37.79697624190065,Moderate,137.79697624190064,-,-,+,Distress Signal
LODHA,Mar 2020,3954.0,5.083557951482479,Strong,4.825026511134676,Low,104.82502651113468,+,+,-,Liquidating Assets
LODHA,Mar 2021,2944.0,52.583333333333336,Strong,16.64025356576862,Low,116.64025356576862,+,+,-,Liquidating Assets
LODHA,Mar 2022,3137.0,1.653973509933775,Strong,57.007007007007005,High,157.00700700700702,+,+,-,Liquidating Assets
LODHA,Mar 2023,4539.0,5.612244897959184,Strong,65.05454545454545,High,165.05454545454546,+,+,-,Liquidating Assets
LODHA,Mar 2024,-435.0,1.6164736164736164,Strong,117.31687898089172,High,-17.31687898089172,+,-,+,Growth Funded by Debt
LT,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
LT,Mar 2013,-11277.0,-0.8230958230958231,Weak,158.94374282433984,High,258.94374282433984,-,-,+,Distress Signal
LT,Mar 2014,-12653.0,-1.462231320368475,Weak,77.13845723085538,High,177.13845723085538,-,-,+,Distress Signal
LT,Mar 2015,-6143.0,-0.27486910994764396,Weak,350.03663003663,High,450.03663003663,-,-,+,Distress Signal
LT,Mar 2016,-7867.0,-0.705574912891986,Weak,142.80864197530866,High,242.80864197530866,-,-,+,Distress Signal
LT,Mar 2017,-3141.0,1.0260561208757324,Strong,147.19759579263712,High,-47.19759579263712,+,-,+,Growth Funded by Debt
LT,Mar 2018,-6117.0,-1.253248375812094,Weak,39.019040972983746,Moderate,60.98095902701625,-,+,+,Distress Signal
LT,Mar 2019,-15779.0,-0.46549867867280026,Weak,231.7703952901598,High,331.7703952901598,-,-,+,Distress Signal
LT,Mar 2020,-1714.0,0.6144666789058197,Moderate,125.60501942037645,High,-25.605019420376458,+,-,+,Growth Funded by Debt
LT,Mar 2021,17324.0,1.7857750948069036,Strong,24.919823177602495,Low,75.0801768223975,+,-,-,Shareholder Returns
LT,Mar 2022,15579.0,1.8393319896343219,Strong,18.706950532247966,Low,81.29304946775203,+,-,-,Shareholder Returns
LT,Mar 2023,14729.0,1.8176522224882292,Strong,35.33388944988366,Moderate,64.66611055011634,+,-,-,Shareholder Returns
LT,Mar 2024,20445.0,1.1748890461182222,Strong,11.92926749151429,Low,111.92926749151428,+,+,-,Liquidating Assets
LTIM,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
LTIM,Mar 2013,384.0,1.0818505338078293,Strong,36.84210526315789,Moderate,63.1578947368421,+,-,-,Shareholder Returns
LTIM,Mar 2014,808.0,0.6305220883534136,Moderate,28.662420382165603,Moderate,128.6624203821656,+,+,-,Liquidating Assets
LTIM,Mar 2015,539.0,0.834850455136541,Moderate,16.043613707165107,Low,83.95638629283489,+,-,-,Shareholder Returns
LTIM,Mar 2016,818.0,1.0263157894736843,Strong,4.662004662004662,Low,95.33799533799534,+,-,-,Shareholder Returns
LTIM,Mar 2017,209.0,1.2049433573635426,Strong,82.13675213675214,High,17.863247863247864,+,-,-,Shareholder Returns
LTIM,Mar 2018,392.0,0.7589928057553957,Moderate,53.55450236966824,High,46.44549763033176,+,-,-,Shareholder Returns
LTIM,Mar 2019,646.0,0.9201846965699209,Moderate,53.691756272401435,High,46.308243727598565,+,-,-,Shareholder Returns
LTIM,Mar 2020,1001.0,1.081578947368421,Strong,39.11192214111922,Moderate,60.88807785888078,+,-,-,Shareholder Returns
LTIM,Mar 2021,743.0,1.238390092879257,Strong,69.04166666666667,High,30.958333333333332,+,-,-,Shareholder Returns
LTIM,Mar 2022,1608.0,0.8230379746835443,Moderate,50.53829590895109,High,49.46170409104891,+,-,-,Shareholder Returns
LTIM,Mar 2023,2824.0,0.7018140589569161,Moderate,8.75605815831987,Low,91.24394184168013,+,-,-,Shareholder Returns
LTIM,Mar 2024,1752.0,1.2366412213740459,Strong,69.1005291005291,High,30.8994708994709,+,-,-,Shareholder Returns
M&M,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
M&M,Mar 2013,-3825.0,-0.223298619520465,Weak,314.8590021691974,High,414.8590021691974,-,-,+,Distress Signal
M&M,Mar 2014,-4768.0,-0.0473418703919286,Weak,1854.0983606557375,High,1954.0983606557375,-,-,+,Distress Signal
M&M,Mar 2015,-3302.0,0.3120378586217096,Weak,412.98578199052133,High,-312.98578199052133,+,-,+,Growth Funded by Debt
M&M,Mar 2016,-3121.0,0.6710748452447945,Moderate,230.85953878406707,High,-130.8595387840671,+,-,+,Growth Funded by Debt
M&M,Mar 2017,-5692.0,0.04517403110343125,Weak,3210.382513661202,High,-3110.382513661202,+,-,+,Growth Funded by Debt
M&M,Mar 2018,-4785.0,0.0856999246041719,Weak,801.6129032258063,High,-701.6129032258065,+,-,+,Growth Funded by Debt
M&M,Mar 2019,-11521.0,-0.7224530496925378,Weak,165.03335633770416,High,265.03335633770416,-,-,+,Distress Signal
M&M,Mar 2020,-8327.0,-4.538940809968848,Weak,471.51681537405625,High,571.5168153740563,-,-,+,Distress Signal
M&M,Mar 2021,-1777.0,11.84457671957672,Strong,109.92238539281925,High,-9.922385392819253,+,-,+,Growth Funded by Debt
M&M,Mar 2022,5996.0,1.2750585964428511,Strong,35.16435986159169,Moderate,64.83564013840831,+,-,-,Shareholder Returns
M&M,Mar 2023,-15940.0,-0.6219447863548444,Weak,125.33220243143907,High,225.33220243143907,-,-,+,Distress Signal
M&M,Mar 2024,-11245.0,-0.4588427057864711,Weak,99.7335701598579,High,199.73357015985792,-,-,+,Distress Signal
MARUTI,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
MARUTI,Mar 2013,940.0,1.6433198380566802,Strong,76.84158659768417,High,23.15841340231584,+,-,-,Shareholder Returns
MARUTI,Mar 2014,-2.0,1.750175192711983,Strong,100.04004004004004,High,-0.04004004004004004,+,-,-,Reinvestor
MARUTI,Mar 2015,1958.0,1.693095300603833,Strong,69.63870367498836,High,30.361296325011626,+,-,-,Shareholder Returns
MARUTI,Mar 2016,1252.0,1.543023467345825,Strong,85.23933034661636,High,14.760669653383635,+,-,-,Shareholder Returns
MARUTI,Mar 2017,1109.0,1.3689255758221275,Strong,89.21416066913052,High,10.78583933086948,+,-,-,Shareholder Returns
MARUTI,Mar 2018,3486.0,1.4957492703971578,Strong,70.42755344418052,High,29.572446555819475,+,-,-,Shareholder Returns
MARUTI,Mar 2019,3061.0,0.8627630375114365,Moderate,53.628238145735494,High,46.371761854264506,+,-,-,Shareholder Returns
MARUTI,Mar 2020,2939.0,0.6157097569566748,Moderate,15.9324942791762,Low,84.0675057208238,+,-,-,Shareholder Returns
MARUTI,Mar 2021,1565.0,2.017771701982228,Strong,82.32836495031617,High,17.671635049683832,+,-,-,Shareholder Returns
MARUTI,Mar 2022,1601.0,0.4742268041237113,Weak,12.98913043478261,Low,87.01086956521739,+,-,-,Shareholder Returns
MARUTI,Mar 2023,1995.0,1.3086882865440466,Strong,81.55339805825243,High,18.446601941747574,+,-,-,Shareholder Returns
MARUTI,Mar 2024,4936.0,1.2456257413997627,Strong,70.62079638116778,High,29.37920361883221,+,-,-,Shareholder Returns
MOTHERSON,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
MOTHERSON,Mar 2013,397.0,3.2876106194690267,Strong,73.28398384925976,High,26.71601615074024,+,-,-,Shareholder Returns
MOTHERSON,Mar 2014,1323.0,2.456700091157703,Strong,50.90909090909091,High,49.09090909090909,+,-,-,Shareholder Returns
MOTHERSON,Mar 2015,546.0,2.623839009287926,Strong,83.89380530973452,High,16.10619469026549,+,-,+,Growth Funded by Debt
MOTHERSON,Mar 2016,282.0,1.23337091319053,Strong,87.11151736745887,High,12.888482632541134,+,-,-,Shareholder Returns
MOTHERSON,Mar 2017,-2345.0,1.7495395948434622,Strong,161.71052631578948,High,-61.71052631578947,+,-,+,Growth Funded by Debt
MOTHERSON,Mar 2018,70.0,1.4442477876106194,Strong,97.85539215686273,High,2.144607843137255,+,-,-,Shareholder Returns
MOTHERSON,Mar 2019,994.0,2.0552907530981885,Strong,76.94805194805194,High,23.051948051948052,+,-,-,Shareholder Returns
MOTHERSON,Mar 2020,4132.0,4.908809891808346,Strong,34.949622166246854,Moderate,65.05037783375315,+,-,-,Shareholder Returns
MOTHERSON,Mar 2021,3165.0,3.2192479286169533,Strong,37.33914076420511,Moderate,62.660859235794895,+,-,-,Shareholder Returns
MOTHERSON,Mar 2022,159.0,2.083756345177665,Strong,93.54445797807551,High,6.455542021924482,+,-,-,Shareholder Returns
MOTHERSON,Mar 2023,2395.0,2.7802395209580837,Strong,48.416971785483526,Moderate,51.58302821451648,+,-,-,Shareholder Returns
MOTHERSON,Mar 2024,925.0,2.5062913907284767,Strong,87.779098956269,High,12.220901043731008,+,-,+,Growth Funded by Debt
NAUKRI,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
NAUKRI,Mar 2013,29.0,0.9868421052631579,Moderate,61.33333333333333,High,38.666666666666664,+,-,-,Shareholder Returns
NAUKRI,Mar 2014,-123.0,1.35,Strong,251.85185185185185,High,-151.85185185185185,+,-,+,Growth Funded by Debt
NAUKRI,Mar 2015,-1000.0,3.642857142857143,Strong,2060.7843137254904,High,-1960.7843137254904,+,-,+,Growth Funded by Debt
NAUKRI,Mar 2016,76.0,0.6610169491525424,Moderate,2.564102564102564,Low,97.43589743589743,+,-,-,Shareholder Returns
NAUKRI,Mar 2017,48.0,4.953488372093023,Strong,77.46478873239437,High,22.535211267605636,+,-,-,Shareholder Returns
NAUKRI,Mar 2018,104.0,0.5049900199600799,Moderate,58.89328063241107,High,41.10671936758894,+,-,-,Shareholder Returns
NAUKRI,Mar 2019,217.0,0.46621621621621623,Weak,21.3768115942029,Low,78.62318840579711,+,-,-,Shareholder Returns
NAUKRI,Mar 2020,447.0,1.4227642276422765,Strong,27.714285714285715,Moderate,127.71428571428571,+,+,-,Liquidating Assets
NAUKRI,Mar 2021,-1767.0,0.19464033850493653,Weak,740.2173913043479,High,-640.2173913043479,+,-,+,Growth Funded by Debt
NAUKRI,Mar 2022,-470.0,0.05488278217668064,Weak,166.4780763790665,High,-66.47807637906648,+,-,+,Growth Funded by Debt
NAUKRI,Mar 2023,154.0,7.314285714285714,Strong,69.921875,High,30.078125,+,-,+,Growth Funded by Debt
NAUKRI,Mar 2024,-150.0,1.1798319327731093,Strong,121.36752136752136,High,-21.367521367521366,+,-,+,Growth Funded by Debt
NESTLEIND,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
NESTLEIND,Dec 2013,1355.0,1.6078782452999105,Strong,24.55456570155902,Low,75.44543429844099,+,-,-,Shareholder Returns
NESTLEIND,Dec 2014,1212.0,1.3873417721518988,Strong,26.277372262773724,Moderate,73.72262773722628,+,-,-,Shareholder Returns
NESTLEIND,Dec 2015,1028.0,1.9502664298401422,Strong,6.375227686703097,Low,93.6247723132969,+,-,-,Shareholder Returns
NESTLEIND,Dec 2016,1340.0,1.4645354645354645,Strong,8.594815825375171,Low,91.40518417462484,+,-,-,Shareholder Returns
NESTLEIND,Dec 2017,1687.0,1.4840816326530613,Strong,7.205720572057206,Low,92.7942794279428,+,-,-,Shareholder Returns
NESTLEIND,Dec 2018,2000.0,1.2769135034225265,Strong,2.53411306042885,Low,97.46588693957115,+,-,-,Shareholder Returns
NESTLEIND,Dec 2019,2378.0,1.166158536585366,Strong,3.6165577342047928,Low,103.61655773420479,+,+,-,Liquidating Assets
NESTLEIND,Dec 2020,2133.0,1.1786743515850144,Strong,13.080684596577017,Low,86.91931540342298,+,-,-,Shareholder Returns
NESTLEIND,Dec 2021,316.0,1.0557129367327667,Strong,85.86762075134168,High,14.132379248658319,+,-,-,Shareholder Returns
NESTLEIND,Dec 2022,2345.0,1.1447093266415727,Strong,14.322250639386189,Low,85.6777493606138,+,-,-,Shareholder Returns
NESTLEIND,Dec 2023,2465.0,1.1310436812270757,Strong,27.329009433962266,Moderate,72.67099056603774,+,-,-,Shareholder Returns
NESTLEIND,Mar 2024,2938.0,1.0615306381896772,Strong,29.628742514970057,Moderate,70.37125748502994,+,-,-,Shareholder Returns
NHPC,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
NHPC,Mar 2013,1516.0,0.9906021580229725,Moderate,46.732255797610684,Moderate,53.26774420238932,+,-,-,Shareholder Returns
NHPC,Mar 2014,2702.0,2.3417023882424983,Strong,29.341004184100417,Moderate,70.65899581589959,+,-,-,Shareholder Returns
NHPC,Mar 2015,3293.0,1.4513938527519656,Strong,18.91159812853977,Low,81.08840187146023,+,-,-,Shareholder Returns
NHPC,Mar 2016,5225.0,2.5247357293868924,Strong,12.493719644950595,Low,87.5062803550494,+,-,-,Shareholder Returns
NHPC,Mar 2017,6465.0,2.393390804597701,Strong,22.379637411453956,Low,77.62036258854604,+,-,-,Shareholder Returns
NHPC,Mar 2018,3810.0,1.6861759425493716,Strong,18.867120954003408,Low,81.1328790459966,+,-,-,Shareholder Returns
NHPC,Mar 2019,2642.0,1.3483779971791254,Strong,30.910041841004183,Moderate,69.08995815899581,+,-,-,Shareholder Returns
NHPC,Mar 2020,6.0,0.8947683109118086,Moderate,99.79953224189777,High,0.20046775810223855,+,-,+,Growth Funded by Debt
NHPC,Mar 2021,3463.0,1.4083333333333334,Strong,31.696252465483234,Moderate,68.30374753451677,+,-,-,Shareholder Returns
NHPC,Mar 2022,1506.0,1.2162162162162162,Strong,67.18954248366013,High,32.810457516339866,+,-,-,Shareholder Returns
NHPC,Mar 2023,514.0,1.1042008918094344,Strong,89.07545164718384,High,10.924548352816153,+,-,-,Shareholder Returns
NHPC,Mar 2024,970.0,1.7224428997020853,Strong,86.01902565580859,High,13.98097434419141,+,-,-,Shareholder Returns
NTPC,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
NTPC,Mar 2013,-337.0,1.3116160813602415,Strong,102.04143445602132,High,-2.041434456021323,+,-,+,Growth Funded by Debt
NTPC,Mar 2014,1022.0,1.4497062176620188,Strong,93.81767588167685,High,6.182324118323151,+,-,-,Shareholder Returns
NTPC,Mar 2015,-1088.0,1.4900920736589272,Strong,107.30740815367051,High,-7.307408153670495,+,-,-,Reinvestor
NTPC,Mar 2016,4963.0,2.237733048882293,Strong,79.4279792746114,High,20.5720207253886,+,-,-,Shareholder Returns
NTPC,Mar 2017,-4313.0,1.8823035280940825,Strong,121.38642336490307,High,-21.38642336490306,+,-,+,Growth Funded by Debt
NTPC,Mar 2018,-1008.0,1.8729765758903065,Strong,105.12455516014234,High,-5.124555160142349,+,-,+,Growth Funded by Debt
NTPC,Mar 2019,-5377.0,1.331480689753456,Strong,128.7755538906133,High,-28.775553890613292,+,-,+,Growth Funded by Debt
NTPC,Mar 2020,-5738.0,2.007225676356915,Strong,124.01841774801173,High,-24.018417748011718,+,-,+,Growth Funded by Debt
NTPC,Mar 2021,11410.0,2.1674126528158193,Strong,64.83171002342499,High,35.168289976575025,+,-,-,Shareholder Returns
NTPC,Mar 2022,18897.0,2.463915094339623,Strong,54.778883890112,High,45.221116109888,+,-,-,Shareholder Returns
NTPC,Mar 2023,21007.0,2.7540447403773145,Strong,55.44833729216152,High,44.55166270783848,+,-,-,Shareholder Returns
NTPC,Mar 2024,8644.0,1.9119163697731107,Strong,78.80593355400269,High,21.194066445997304,+,-,-,Shareholder Returns
ONGC,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
ONGC,Mar 2013,-1346.0,1.6618321246978411,Strong,103.37563324472087,High,-3.375633244720871,+,-,-,Reinvestor
ONGC,Mar 2014,-10363.0,1.9977498593662104,Strong,119.45372629998123,High,-19.453726299981227,+,-,+,Growth Funded by Debt
